SHEETBAR,DATE,SECCHI,SECCHIQF,ZICE,ZICEQF,ZSNOW,ZSNOWQF,VEGDENS,VEGTYPE,UTMZONE,NORTHING,EASTING,FLDEAST,FLDNORTH,Z,ZQF,TEMP,TEMPQF,DO,DOQF,PH,PHQF,TURB,TURBQF,COND,CONDQF,VEL,VELQF,SRP,SRPQF,TSP,TSPQF,TP,TPQF,TN,TNQF,TSN,TSNQF,SS,SSQF,NHX,NHXQF,NOX,NOXQF,SI,SIQF,CL,CLQF,HABCLASS,CHLcal
42023749,7/29/2015,,5,,,,,2,C,15,4831312,642655,,,1,,27.2,,9.6,,8.6,,,X,400,,,X,,,,,,,,,,,,,,,,,,,,,,
42023750,7/29/2015,82,,,,,,,,15,4834262,642205,,,0.2,,26.8,,10.3,,8.6,,8,,388,,0.3,,,,,,,,,,,,13.8,0,,,,,,,,,,43.35145
42023751,7/29/2015,75,,,,,,,,15,4835312,641655,,,0.2,,26.9,,11.8,,8.7,,9,,409,,0.26,,,,,,,,,,,,16.4,0,,,,,,,,,,65.53823
42023752,7/29/2015,76,,,,,,,,15,4835512,641655,,,0.2,,26.8,,11.7,,8.6,,9,,409,,0.45,,,,,,,,,,,,15.88,0,,,,,,,,,,64.38567
42023753,7/29/2015,82,,,,,,,,15,4835712,642005,,,0.2,,26.9,,10.5,,8.6,,8,,388,,0.41,,,,,,,,,,,,14.28,0,,,,,,,,,,45.22436
42023754,7/30/2015,31,2,,,,,2,C,15,4833112,643455,,,0.2,,21.9,,0.9,,7,,6,,521,,0,3,,,,,,,,,,,6.43,0,,,,,,,,,,10.07128
42023755,7/30/2015,160,2,,,,,2,S,15,4832712,640855,,,0.2,,25.2,,9.3,,8.6,,1,,392,,0.03,,0.012,128,,,0.107,0,1.54,0,,,0.76,0,0.032,128,1.037,128,3.44,0,,,,4.16441
42023755,7/30/2015,160,2,,,,,2,S,15,4832712,640855,,,1.4,,24.7,,7.1,,8.4,,,,396,,,,,,,,,,,,,,,,,,,,,,,,,
42023759,7/30/2015,92,2,,,,,2,C,15,4833512,640655,,,0.2,,25.8,,5.2,,8,,2,,406,,0,3,,,,,,,,,,,1.1,0,,,,,,,,,,4.45255
42023759,7/30/2015,92,2,,,,,2,C,15,4833512,640655,,,0.72,,24.8,,2.5,,7.5,,,X,414,,,X,,,,,,,,,,,,,,,,,,,,,,
42023760,7/30/2015,72,2,,,,,2,C,15,4834312,640455,,,0.2,,24.3,,10.3,,8.6,,5,,389,,0,3,,,,,,,,,,,0.69,0,,,,,,,,,,3.58813
42023760,7/30/2015,72,2,,,,,2,C,15,4834312,640455,,,0.52,,24,,9.9,,8.5,,,X,388,,,X,,,,,,,,,,,,,,,,,,,,,,
42023761,7/30/2015,58,2,,,,,2,C,15,4834712,640655,,,0.2,,24.1,,10,,8.1,,1,,401,,0,3,,,,,,,,,,,0.45,0,,,,,,,,,,-0.5
42023762,7/30/2015,80,2,,,,,2,C,15,4834912,640255,,,0.2,,23.5,,8.7,,8.3,,1,,400,,0.02,3,0.067,0,,,0.219,0,0.964,0,,,0.53,0,0.023,0,0.311,0,1.364,0,,,,3.87627
42023762,7/30/2015,80,2,,,,,2,C,15,4834912,640255,,,0.6,,23.4,,8.5,,8.3,,,X,400,,,X,,,,,,,,,,,,,,,,,,,,,,
42023763,7/30/2015,25,2,,,,,2,C,15,4834412,639455,,,0.17,,23.6,,4.1,,7.1,,4,,419,,0,3,,,,,,,,,,,7.11,0,,,,,,,,,,8.48651
42023764,7/30/2015,39,2,,,,,2,C,15,4835762,639705,,,0.2,,24.9,,4.5,,7.5,,2,,416,,0,3,,,,,,,,,,,1.21,0,,,,,,,,,,7.62209
42023765,7/30/2015,34,2,,,,,2,C,15,4835762,640255,,,0.2,,26.4,,11.1,,8.6,,21,,407,,0,3,,,,,,,,,,,51.05,0,,,,,,,,,,86.14024
42023766,7/30/2015,52,2,,,,,2,C,15,4836112,640255,,,0.2,,27.3,,13.4,,8.8,,6,,393,,0,3,0.007,0,,,0.083,0,2.321,0,,,8.85,0,0.046,0,1.083,0,3.923,0,,,,41.47854
42023767,7/30/2015,30,2,,,,,2,C,15,4836512,640455,,,0.2,,26.7,,9.6,,8.4,,1,,394,,0,3,,,,,,,,,,,1.26,0,,,,,,,,,,5.89325
42023768,7/30/2015,79,,,,,,1,B,15,4836962,639305,,,0.2,,26,,11.4,,8.6,,13,,413,,0.31,,,,,,,,,,,,22.78,0,,,,,,,,,,62.94497
42023769,7/30/2015,32,2,,,,,1,S,15,4836662,639355,,,0.2,,27.9,,14.6,,8.9,,20,,401,,0.06,,,,,,,,,,,,43.75,0,,,,,,,,,,63.95346
42023770,7/30/2015,24,2,,,,,2,C,15,4836562,639555,,,0.16,,26.7,,12.9,,8.4,,2,,404,,0,3,,,,,,,,,,,1.34,0,,,,,,,,,,6.46953
42023771,7/30/2015,48,2,,,,,2,C,15,4836512,639805,,,0.2,,27.8,,19.1,,9.1,,1,,338,,0,3,,,,,,,,,,,0.78,0,,,,,,,,,,5.89325
42023772,7/30/2015,30,2,,,,,2,C,15,4835912,641055,,,0.2,,27.5,,12.3,,8.6,,3,,398,,0.01,3,0.017,0,,,0.097,0,1.794,0,,,1.88,0,0.051,128,1.249,128,3.545,0,,,,9.06279
42023773,7/30/2015,49,2,,,,,2,C,15,4835112,641455,,,0.2,,27.5,,13.9,,8.9,,3,,389,,0,3,,,,,,,,,,,2.37,0,,,,,,,,,,9.20686
42023774,7/30/2015,28,2,,,,,2,C,15,4836862,639655,,,0.2,,26.4,,3.6,,7.3,,3,,367,,0,3,,,,,,,,,,,4.27,0,,,,,,,,,,7.91023
42023775,7/30/2015,74,,,,,,,,15,4837712,642805,,,0.2,,26.8,,11.9,,8.7,,9,,381,,0.29,,,,,,,,,,,,15.83,0,,,,,,,,,,54.87705
42023776,7/30/2015,76,,,,,,,,15,4838312,642455,,,0.2,,27,,12.5,,8.7,,10,,383,,0.23,,,,,,,,,,,,18.93,0,,,,,,,,,,61.3602
42023777,7/30/2015,90,2,,,,,2,C,15,4838112,643255,,,0.2,,26.6,,6.9,,8,,2,,400,,0.03,,0.026,0,,,0.1,0,1.699,0,,,1.33,0,0.049,0,0.993,0,3.39,0,,,,8.48651
42023777,7/30/2015,90,2,,,,,2,C,15,4838112,643255,,,0.7,,26.1,,5.8,,7.7,,,X,402,,,X,,,,,,,,,,,,,,,,,,,,,,
42023778,7/30/2015,132,,,,,,,,15,4838712,643255,,,0.2,,26.5,,7.3,,8,,4,,401,,0.18,,,,,,,,,,,,4.51,0,,,,,,,,,,13.38489
42023779,7/30/2015,70,2,,,,,2,C,15,4839712,643455,,,0.2,,26.6,,6,,7.8,,1,,401,,0.06,,,,,,,,,,,,0.76,0,,,,,,,,,,5.31697
42023779,7/30/2015,70,2,,,,,2,C,15,4839712,643455,,,0.5,,26.4,,5.7,,7.8,,,X,400,,,X,,,,,,,,,,,,,,,,,,,,,,
42023780,7/30/2015,81,,,,,,1,S,15,4839312,642455,,,0.2,,27.3,,12.8,,8.8,,10,,382,,0.16,,-0.001,1,,,0.114,0,2.084,0,,,21.23,0,0.02,0,1.21,0,3.677,0,,,,60.63985
42023781,7/30/2015,55,2,,,,,1,B,15,4839712,642255,,,0.2,,27.6,,13.7,,8.8,,3,,379,,0.05,,,,,,,,,,,,3.71,0,,,,,,,,,,20.30025
42023782,8/3/2015,69,,,,,,,,15,4848912,640855,,,0.2,,25.9,,10.9,,8.8,,10,,393,,0.49,,,,,,,,,,,,17.13,0,,,,,,,,,,92.91153
42023783,8/3/2015,70,,,,,,,,15,4848712,641255,,,0.2,,26,,10.6,,8.8,,11,,380,,0.42,,,,,,,,,,,,19.01,0,,,,,,,,,,87.2928
42023784,8/3/2015,68,,,,,,,,15,4848312,641455,,,0.2,,26,,10.6,,8.8,,11,,383,,0.46,,0.01,0,,,0.111,0,1.578,0,,,17.52,0,0.014,0,0.684,0,2.903,0,,,,91.75897
42023785,8/3/2015,67,,,,,,,,15,4846762,642455,,,0.2,,26.2,,11,,8.8,,13,,379,,0.29,,0.014,0,,,0.12,0,1.569,0,,,21.06,0,0.014,0,0.463,0,2.621,0,,,,96.22514
42023789,8/3/2015,64,,,,,,,,15,4843612,642005,,,0.2,,26.4,,12.4,,8.9,,14,,376,,0.46,,,,,,,,,,,,24.72,0,,,,,,,,,,94.92851
42023790,8/3/2015,65,,,,,,,,15,4843562,642305,,,0.2,,26.3,,11.9,,8.9,,13,,376,,0.42,,,,,,,,,,,,24.12,0,,,,,,,,,,96.65735
42023791,8/3/2015,70,,,,,,,,15,4841912,642305,,,0.2,,26.2,,12,,8.9,,13,,376,,0.29,,,,,,,,,,,,24.04,0,,,,,,,,,,94.06409
42023792,8/3/2015,75,,,,,,,,15,4843912,640855,,,0.2,,26.6,,13.4,,9,,14,,380,,0.24,,0.005,0,,,0.117,0,1.653,0,,,21.64,0,0.015,0,0.612,0,2.685,0,,,,109.91179
42023793,8/3/2015,70,,,,,,,,15,4844112,640655,,,0.2,,26.8,,13.9,,9,,13,,380,,0.17,,,,,,,,,,,,21.6,0,,,,,,,,,,97.3777
42023794,8/3/2015,75,,,,,,,,15,4843112,640455,,,0.2,,26.2,,11.7,,8.9,,11,,390,,0.5,,,,,,,,,,,,19.34,0,,,,,,,,,,113.2254
42023795,8/3/2015,70,,,,,,,,15,4842512,640055,,,0.2,,25.9,,12.7,,8.8,,13,,416,,0.32,,-0.001,1,,,0.116,0,2.235,0,,,23.52,0,0.017,0,1.159,0,3.45,0,,,,90.75048
42023796,8/3/2015,73,,,,,,,,15,4843112,640255,,,0.2,,25.7,,12.1,,8.8,,13,,417,,0.33,,0.003,0,,,0.11,0,2.054,0,,,23.9,0,0.013,0,1.416,0,3.377,0,,,,92.33525
42023797,8/3/2015,75,,,,,,,,15,4844512,640455,,,0.2,,26.2,,11.7,,8.9,,11,,386,,0.41,,,,,,,,,,,,18.69,0,,,,,,,,,,103.28457
42023798,8/3/2015,76,,,,,,,,15,4847512,641255,,,0.2,,26.1,,11.2,,8.8,,10,,382,,0.45,,,,,,,,,,,,18.22,0,,,,,,,,,,99.39468
42023799,8/3/2015,76,,,,,,,,15,4847912,641255,,,0.2,,26.1,,11.9,,8.8,,12,,393,,0.36,,0.002,0,,,0.11,0,1.59,0,,,19.18,0,0.018,0,0.678,0,2.875,0,,,,107.60667
42023800,8/3/2015,78,,,,,,,,15,4848112,641255,,,0.2,,26.2,,12.4,,8.9,,12,,394,,0.37,,,,,,,,,,,,20.61,0,,,,,,,,,,110.19993
42023801,8/3/2015,82,,,,,,,,15,4850512,639855,,,0.2,,26.1,,11.1,,8.8,,11,,372,,0.17,,,,,,,,,,,,19.13,0,,,,,,,,,,93.92002
42023802,8/3/2015,78,,,,,,,,15,4850912,639855,,,0.2,,26.1,,11.3,,8.9,,12,,379,,0.3,,,,,,,,,,,,19.28,0,,,,,,,,,,96.94549
42023803,8/3/2015,75,,,,,,,,15,4850912,639655,,,0.2,,26.5,,13.7,,8.9,,11,,393,,0.16,,0.002,0,,,0.108,0,1.645,0,,,20.96,0,0.015,0,0.572,0,2.992,0,,,,110.63214
42023804,8/3/2015,80,,,,,,,,15,4850912,639455,,,0.2,,26.6,,14.2,,9,,12,,393,,0.18,,,,,,,,,,,,21.84,0,,,,,,,,,,109.76772
42023805,8/3/2015,75,,,,,,1,C,15,4857962,638655,,,0.2,,25.5,,10.4,,9,,9,,317,,0.01,3,-0.001,1,,,0.091,128,1.003,128,,,10.75,0,0.012,0,0.019,0,3.322,0,,,,45.08029
42023805,8/3/2015,75,,,,,,1,C,15,4857962,638655,,,0.7,,24.3,,7.3,,8.6,,,,325,,,,,,,,,,,,,,,,,,,,,,,,,
42023809,8/3/2015,57,2,,,,,2,C,15,4857312,638755,,,0.2,,25.8,,7.4,,8.8,,7,,306,,0,3,0.033,0,,,0.161,0,0.867,0,,,9.32,0,0.014,0,0.019,0,1.324,0,,,,33.69876
42023810,8/3/2015,60,2,,,,,2,C,15,4857412,638755,,,0.2,,25.2,,3.7,,8,,8,,272,,0,3,0.067,0,,,0.223,0,0.609,0,,,1.88,0,0.024,0,0.019,0,0.763,0,,,,9.495
42023810,8/3/2015,60,2,,,,,2,C,15,4857412,638755,,,0.4,,24.8,,2.1,,7.8,,,X,273,,,X,,,,,,,,,,,,,,,,,,,,,,
42023811,8/3/2015,63,2,,,,,2,C,15,4856962,638705,,,0.2,,24.3,,2.5,,7.8,,2,,332,,0,3,0.075,0,,,0.193,0,0.865,0,,,1.85,0,0.1,0,0.166,0,2.532,0,,,,6.46953
42023811,8/3/2015,63,2,,,,,2,C,15,4856962,638705,,,0.43,,24,,2.1,,7.8,,,X,332,,,X,,,,,,,,,,,,,,,,,,,,,,
42023812,8/3/2015,85,,,,,,1,C,15,4856662,639105,,,0.2,,25.7,,9.8,,8.9,,7,,337,,0.12,,0.007,0,,,0.104,0,1.015,0,,,9.95,0,0.019,0,0.208,0,2.477,0,,,,42.91924
42023812,8/3/2015,85,,,,,,1,C,15,4856662,639105,,,0.85,,25.6,,9.5,,8.9,,,X,340,,,X,,,,,,,,,,,,,,,,,,,,,,
42023813,8/3/2015,31,2,,,,,2,C,15,4856462,638755,,,0.2,,25.4,,9.3,,8.8,,9,,348,,0.04,,,,,,,,,,,,12.36,0,,,,,,,,,,45.5125
42023814,8/3/2015,31,2,,,,,2,C,15,4856512,638505,,,0.2,,24.1,,1.7,,7.3,,5,,296,,0,3,,,,,,,,,,,6.5,0,,,,,,,,,,19.00362
42023815,8/3/2015,49,2,,,,,2,C,15,4857212,637955,,,0.2,,26.4,,6.9,,8.7,,4,,305,,0,3,0.02,0,,,0.129,128,0.715,128,,,2.53,0,0.027,0,0.019,0,1.175,0,,,,4.30848
42023816,8/3/2015,66,2,,,,,2,C,15,4857312,637955,,,0.2,,26.1,,13.2,,9.1,,6,,333,,0,3,,,,,,,,,,,5.16,0,,,,,,,,,,20.01211
42023816,8/3/2015,66,2,,,,,2,C,15,4857312,637955,,,0.46,,25.8,,12.3,,9,,,X,329,,,X,,,,,,,,,,,,,,,,,,,,,,
42023817,8/3/2015,48,2,,,,,2,C,15,4857862,637955,,,0.2,,26.3,,10.4,,8.9,,10,,351,,0.11,,,,,,,,,,,,11.82,0,,,,,,,,,,49.69053
42023818,8/3/2015,62,2,,,,,1,C,15,4857862,637855,,,0.2,,26.2,,10.1,,8.8,,9,,352,,0.14,,,,,,,,,,,,12.1,0,,,,,,,,,,45.94471
42023819,8/3/2015,48,2,,,,,2,C,15,4858062,637605,,,0.2,,23.9,,1.4,,7.8,,6,,238,,0,3,0.012,0,,,0.098,0,0.986,0,,,3.79,0,0.017,0,-0.01,1,4.206,0,,,,7.04581
42023820,8/3/2015,81,,,,,,,,15,4855512,639355,,,0.2,,26.7,,11.8,,9,,9,,352,,0.18,,,,,,,,,,,,11.94,0,,,,,,,,,,43.20738
42023821,8/3/2015,80,,,,,,,,15,4855362,639305,,,0.2,,26,,10.8,,8.9,,8,,347,,0.26,,,,,,,,,,,,13.56,0,,,,,,,,,,50.69902
42023822,8/3/2015,22,2,,,,,2,C,15,4855012,639155,,,0.14,,28.5,,3.9,,8.4,,4,,282,,0,3,,,,,,,,,,,3.12,0,,,,,,,,,,5.02883
42023823,8/3/2015,68,,,,,,,,15,4855262,638355,,,0.2,,26.5,,12.6,,9.1,,11,,381,,0.1,,,,,,,,,,,,19.31,0,,,,,,,,,,90.03013
42023824,8/3/2015,70,,,,,,1,B,15,4856012,638505,,,0.2,,26.9,,13,,9.1,,9,,375,,0,3,0.01,0,,,0.102,0,1.536,0,,,12.98,0,0.02,0,0.421,0,2.459,0,,,,58.19066
42023824,8/3/2015,70,,,,,,1,B,15,4856012,638505,,,0.88,,26.8,,12.9,,9.1,,,X,375,,,X,,,,,,,,,,,,,,,,,,,,,,
42023825,8/3/2015,65,,,,,,,,15,4856612,637855,,,0.2,,26.3,,11.4,,9,,11,,376,,0.14,,0.012,0,,,0.117,128,1.612,128,,,17.94,0,0.018,0,0.625,0,2.768,0,,,,76.34348
42023826,8/3/2015,75,,,,,,,,15,4856712,637705,,,0.2,,26.3,,11.7,,9,,13,,376,,0.25,,,,,,,,,,,,18.34,0,,,,,,,,,,74.61464
42023827,8/3/2015,58,2,,,,,1,C,15,4848662,642155,,,0.2,,22.9,,1.4,,7.3,,4,,354,,0,3,0.136,128,,,0.337,0,0.844,0,,,4.25,0,0.106,0,-0.01,1,4.615,128,,,,7.91023
42023828,8/3/2015,,5,,,,,2,C,15,4848712,642055,,,0.2,,22.7,,1.2,,7.3,,7,,351,,0,3,,,,,,,,,,,7.88,0,,,,,,,,,,24.91049
42023828,8/3/2015,,5,,,,,2,C,15,4848712,642055,,,0.41,,22.4,,0.5,,7.2,,,X,351,,,X,,,,,,,,,,,,,,,,,,,,,,
42023829,8/3/2015,31,2,,,,,2,C,15,4847412,642005,,,0.2,,27.8,,2.2,,7.9,,1,,356,,0,3,,,,,,,,,,,1.04,0,,,,,,,,,,5.1729
42023830,8/4/2015,28,2,,,,,2,C,15,4845462,643255,,,0.2,,25.6,,9.9,,8.8,,15,,372,,0,3,,,,,,,,,,,27.59,0,,,,,,,,,,83.83512
42023831,8/4/2015,,,,,,,,,15,4847412,642105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42023832,8/4/2015,75,2,,,,,2,C,15,4847812,642055,,,0.2,,23.3,,1.2,,7.8,,3,,332,,0,3,,,,,,,,,,,3.06,0,,,,,,,,,,5.89325
42023832,8/4/2015,75,2,,,,,2,C,15,4847812,642055,,,0.55,,22.9,,0.1,,7.7,,,X,333,,,X,,,,,,,,,,,,,,,,,,,,,,
42023833,8/4/2015,42,2,,,,,2,C,15,4845012,644455,,,0.2,,23.6,,5.8,,7.7,,4,,469,,0,3,0.091,128,,,0.284,0,1.131,0,,,2.37,0,0.029,0,-0.01,1,6.032,128,,,,11.07977
42023834,8/4/2015,34,2,,,,,1,C,15,4845212,644555,,,0.2,,23.5,,3.5,,7.4,,6,,488,,0,3,,,,,,,,,,,4.67,0,,,,,,,,,,14.68152
42023835,8/4/2015,,,,,,,,,15,4846212,644105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42023836,8/4/2015,46,2,,,,,2,C,15,4844462,643855,,,0.2,,25.2,,7.8,,8.3,,3,,399,,0,3,,,,,,,,,,,3.42,0,,,,,,,,,,8.63058
42023837,8/4/2015,48,2,,,,,2,C,15,4844662,643755,,,0.2,,26.6,,8.1,,8.6,,5,,386,,0,3,0.019,0,,,0.116,0,1.231,0,,,5.32,0,0.089,128,0.33,0,2.644,0,,,,24.19014
42023838,8/4/2015,50,2,,,,,2,C,15,4844562,643505,,,0.2,,24.4,,9.4,,8.3,,2,,388,,0.03,,,,,,,,,,,,1.46,0,,,,,,,,,,6.46953
42023839,8/4/2015,43,2,,,,,2,C,15,4842512,643255,,,0.2,,25.6,,5.3,,7.6,,3,,425,,0,3,0.09,0,,,0.275,0,0.892,0,,,2.77,0,0.042,0,0.019,0,9.816,0,,,,12.3764
42023840,8/4/2015,54,2,,,,,2,C,15,4842212,643005,,,0.2,,25.2,,2.2,,7.2,,7,,383,,0,3,,,,,,,,,,,4.48,0,,,,,,,,,,12.23233
42023841,8/4/2015,62,2,,,,,2,C,15,4841912,642855,,,0.2,,26.2,,5.4,,8.4,,7,,308,,0,3,0.185,0,,,0.448,0,1.004,0,,,3.06,0,0.039,0,0.019,0,2.265,0,,,,9.35093
42023841,8/4/2015,62,2,,,,,2,C,15,4841912,642855,,,0.42,,23.6,,1.6,,7.8,,,X,311,,,X,,,,,,,,,,,,,,,,,,,,,,
42023842,8/4/2015,48,2,,,,,2,C,15,4841862,642755,,,0.2,,26.9,,10.7,,8.6,,8,,300,,0,3,,,,,,,,,,,1.91,0,,,,,,,,,,6.6136
42023843,8/4/2015,51,2,,,,,2,C,15,4841662,642905,,,0.2,,23.9,,1.2,,7.1,,5,,358,,0,3,0.09,0,,,0.352,0,1.183,0,,,6.94,0,0.025,0,-0.01,1,1.001,0,,,,11.07977
42023844,8/4/2015,62,,,,,,,,15,4840612,643405,,,0.2,,26.4,,14.6,,9.1,,14,,374,,0.17,,,,,,,,,,,,29.76,0,,,,,,,,,,108.18295
42023845,8/4/2015,62,,,,,,,,15,4840612,642755,,,0.2,,26.4,,14.4,,9,,13,,375,,0.29,,,,,,,,,,,,24.84,0,,,,,,,,,,102.85236
42023846,8/4/2015,51,2,,,,,2,B,15,4841412,642455,,,0.2,,26.7,,14.9,,9.1,,11,,372,,0,3,,,,,,,,,,,20.73,0,,,,,,,,,,101.12352
42023847,8/4/2015,53,,,,,,1,S,15,4841412,641855,,,0.2,,26.6,,14.9,,9.1,,15,,376,,0.22,,-0.001,1,,,0.12,0,1.624,0,,,26.93,0,0.017,0,0.448,0,2.021,0,,,,97.95398
42023848,8/4/2015,62,,,,,,,,15,4840712,641705,,,0.2,,26.5,,15.5,,9.1,,11,,376,,0.38,,-0.001,1,,,0.11,0,1.389,0,,,21.13,0,0.014,0,0.22,0,1.977,0,,,,92.04711
42023849,8/4/2015,65,,,,,,,,15,4840362,641905,,,0.2,,26.6,,15.5,,9.1,,14,,376,,0.25,,,,,,,,,,,,26.21,0,,,,,,,,,,105.01341
42023850,8/4/2015,73,,,,,,,,15,4842012,639205,,,0.2,,27.7,,17.9,,8.9,,10,,382,,0.03,,-0.001,1,,,0.078,0,0.901,0,,,14.54,0,0.012,0,0.019,0,1.37,0,,,,48.10576
42023850,8/4/2015,73,,,,,,,,15,4842012,639205,,,2.1,,23.7,,2.8,,7.3,,,,382,,,,,,,,,,,,,,,,,,,,,,,,,
42023854,8/4/2015,48,2,,,,,2,C,15,4843012,639655,,,0.2,,26.3,,7.5,,7.8,,2,,323,,0,3,,,,,,,,,,,1.75,0,,,,,,,,,,7.62209
42023855,8/4/2015,85,,,,,,1,S,15,4843762,639555,,,0.2,,26.5,,8.7,,8.1,,6,,341,,0,3,,,,,,,,,,,5.97,0,,,,,,,,,,19.86804
42023855,8/4/2015,85,,,,,,1,S,15,4843762,639555,,,1.38,,24.7,,4.9,,7.6,,,X,342,,,X,,,,,,,,,,,,,,,,,,,,,,
42023856,8/4/2015,53,2,,,,,2,C,15,4843862,639905,,,0.2,,26.9,,9.2,,7.5,,2,,305,,0,3,,,,,,,,,,,0.91,0,,,,,,,,,,4.74069
42023857,8/4/2015,80,2,,,,,2,C,15,4844462,639655,,,0.2,,27,,7,,7.5,,3,,321,,0,3,,,,,,,,,,,1.79,0,,,,,,,,,,6.32546
42023857,8/4/2015,80,2,,,,,2,C,15,4844462,639655,,,0.6,,22,,0,,7,,,X,347,,,X,,,,,,,,,,,,,,,,,,,,,,
42023858,8/4/2015,76,2,,,,,2,C,15,4844662,639655,,,0.2,,25.2,,5.7,,7.2,,2,,361,,0,3,,,,,,,,,,,2.1,0,,,,,,,,,,8.48651
42023858,8/4/2015,76,2,,,,,2,C,15,4844662,639655,,,0.56,,21.3,,0,,6.8,,,X,396,,,X,,,,,,,,,,,,,,,,,,,,,,
42023859,8/5/2015,56,2,,,,,2,C,15,4853512,638255,,,0.2,,23.8,,0,,6.6,,2,,441,,0,3,0.008,0,,,0.067,0,0.652,0,,,2.43,0,0.01,0,-0.01,1,4.603,0,,,,20.58839
42023863,8/5/2015,57,2,,,,,2,C,15,4853112,638055,,,0.2,,23.9,,0,,6.9,,11,,375,,0,3,,,,,,,,,,,8.56,0,,,,,,,,,,8.19837
42023864,8/5/2015,53,2,,,,,2,C,15,4852912,637455,,,0.2,,21.8,,0,,6.9,,5,,408,,0,3,,,,,,,,,,,4.59,0,,,,,,,,,,7.04581
42023865,8/5/2015,85,2,,,,,2,C,15,4853312,637055,,,0.2,,23.5,,3.4,,6.9,,5,,338,,0,3,,,,,,,,,,,7.55,0,,,,,,,,,,40.75819
42023865,8/5/2015,85,2,,,,,2,C,15,4853312,637055,,,0.65,,20,,0,,6.7,,,X,395,,,X,,,,,,,,,,,,,,,,,,,,,,
42023866,8/5/2015,49,2,,,,,2,C,15,4853312,636655,,,0.2,,22.6,,1.4,,6.8,,12,,448,,0,3,,,,,,,,,,,8.94,0,,,,,,,,,,14.10524
42023867,8/5/2015,78,2,,,,,2,C,15,4853512,636655,,,0.2,,24.6,,6.4,,7.3,,2,,537,,0,3,0.013,0,,,0.08,0,0.573,0,,,1.32,0,0.014,0,-0.01,1,5.867,0,,,,6.75767
42023867,8/5/2015,78,2,,,,,2,C,15,4853512,636655,,,0.58,,20.9,,0,,6.6,,,X,566,,,X,,,,,,,,,,,,,,,,,,,,,,
42023868,8/5/2015,77,2,,,,,2,C,15,4853712,636655,,,0.2,,25.1,,2.6,,6.8,,7,,436,,0,3,,,,,,,,,,,7.32,0,,,,,,,,,,28.80038
42023868,8/5/2015,77,2,,,,,2,C,15,4853712,636655,,,0.57,,21.6,,0,,6.5,,,X,516,,,X,,,,,,,,,,,,,,,,,,,,,,
42023869,8/5/2015,,5,,,,,2,C,15,4853512,636855,,,0.2,,23.9,,2.8,,6.9,,5,,460,,0,3,,,,,,,,,,,1.56,0,,,,,,,,,,5.74918
42023869,8/5/2015,,5,,,,,2,C,15,4853512,636855,,,1.01,,21.1,,0,,6.7,,,X,571,,,X,,,,,,,,,,,,,,,,,,,,,,
42023870,8/5/2015,59,2,,,,,2,C,15,4853512,637055,,,0.2,,22.3,,0,,6.7,,4,,347,,0,3,,,,,,,,,,,6.9,0,,,,,,,,,,10.35942
42023871,8/5/2015,53,2,,,,,2,C,15,4853512,637255,,,0.2,,22,,0,,6.7,,8,,349,,0,3,0.095,0,,,0.292,0,1.291,0,,,7.34,0,0.042,0,0.019,0,8.259,0,,,,10.21535
42023972,10/13/2015,148,,,,,,,,15,4837912,639255,,,0.2,,15.2,,9.9,,8.4,,5,,405,,0.27,,,,,,,,,,,,6.91,0,,,,,,,,,,21.22934
42023973,10/13/2015,142,,,,,,2,E,15,4834912,639505,,,0.2,,15.3,,10.6,,8.5,,4,,402,,0.28,,0.026,0,,,0.094,128,2.035,128,,,7.02,0,0.024,0,1.431,0,5.181,0,,,,26.56642
42023974,10/13/2015,138,,,,,,,,15,4835012,639455,,,0.2,,15.3,,10.7,,8.5,,4,,402,,0.3,,,,,,,,,,,,7.38,0,,,,,,,,,,25.61337
42023975,10/13/2015,145,,,,,,2,C,15,4834462,640005,,,0.2,,14.1,,9.8,,8.4,,4,,397,,0.18,,,,,,,,,,,,5.54,0,,,,,,,,,,19.51385
42023976,10/13/2015,135,,,,,,,,15,4832612,639905,,,0.2,,15.1,,9.9,,8.4,,5,,402,,0.18,,,,,,,,,,,,7.22,0,,,,,,,,,,25.42276
42023977,10/13/2015,140,,,,,,,,15,4831012,639705,,,0.2,,15.1,,9.8,,8.4,,5,,404,,0.21,,0.031,0,,,0.098,0,2.012,0,,,8.2,0,0.012,128,1.327,0,4.803,0,,,,23.13544
42023981,10/13/2015,139,,,,,,,,15,4830862,639755,,,0.2,,15.1,,9.9,,8.4,,5,,403,,0.2,,,,,,,,,,,,7.39,0,,,,,,,,,,23.32605
42023982,10/13/2015,130,,,,,,,,15,4827713,642655,,,0.2,,14.3,,9.3,,8.4,,5,,387,,0.17,,,,,,,,,,,,6.48,0,,,,,,,,,,21.41995
42023983,10/13/2015,132,,,,,,,,15,4828113,643055,,,0.2,,14.7,,9.4,,8.4,,5,,385,,0.25,,,,,,,,,,,,6.31,0,,,,,,,,,,20.4669
42023984,10/13/2015,135,,,,,,,,15,4828513,643255,,,0.2,,14.6,,10,,8.4,,4,,384,,0.06,,,,,,,,,,,,4.97,0,,,,,,,,,,25.99459
